"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x34956059","x1149432432220917760",2019-07-11 21:37:01,"MerrellGirl","#nclgba19 @nclgba Chris Nida made taxes interesting! https://t.co/kCuxWtjvBE","Twitter for iPhone",52,,,,FALSE,FALSE,0,0,,,"nclgba19",,,,,"http://pbs.twimg.com/media/D_OaiiCW4AAVDsA.jpg","https://t.co/kCuxWtjvBE","https://twitter.com/MerrellGirl/status/1149432432220917760/photo/1","photo","http://pbs.twimg.com/media/D_OaiiCW4AAVDsA.jpg","https://t.co/kCuxWtjvBE","https://twitter.com/MerrellGirl/status/1149432432220917760/photo/1",,"x89114709","nclgba","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01d5f73e5608124b.json","Kirkland","Kirkland, NC","city","United States","US","NA NA","NA NA","-77.7995409 -77.731864 -77.731864 -77.7995409 34.275152 34.275152 34.324254 34.324254","https://twitter.com/MerrellGirl/status/1149432432220917760","ShelliB","","",,FALSE,42,87,0,482,568,2009-04-24 15:38:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/34956059/1487370629","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/841047736787075072/sQ2rz7pw_normal.jpg"
"x1280827754","x1149423794882265088",2019-07-11 21:02:42,"Fountainworks","Let the sponsor shout outs continue! We’re excited to have representatives from legislative committee sponsors @Fountainworks, MGT Consulting Group, @markiiieb, @InvestDavenport, and @ADW_Architects in attendance at #NCLGBA19. Welcome and thank you for your support! https://t.co/JkQFelGPGX","Twitter for iPhone",139,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,,,"x89114709 x1280827754","nclgba Fountainworks","en",,,,,,,,,,,,,,,,"x1149412174856630272","Let the sponsor shout outs continue! We’re excited to have representatives from legislative committee sponsors @Fountainworks, MGT Consulting Group, @markiiieb, @InvestDavenport, and @ADW_Architects in attendance at #NCLGBA19. Welcome and thank you for your support! https://t.co/JkQFelGPGX",2019-07-11 20:16:32,"Twitter for iPhone",6,2,"x89114709","nclgba","NC Local Govt Budget",401,168,1683,"North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Fountainworks/status/1149423794882265088","Fountainworks","North Carolina","Facilitation * Management Consulting","http://t.co/ZDxukOjsEx",FALSE,67,60,2,84,87,2013-03-19 16:00:26,FALSE,"http://t.co/ZDxukOjsEx","http://www.fountainworks.com/",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000605383165/7c08b4d3339fac4e71d76d6a34d1893e_normal.jpeg"
"x1280827754","x1149425694767767552",2019-07-11 21:10:15,"Fountainworks","Grateful for the opportunity to facilitate a fun conversation about “culture eats strategy for breakfast” #NCLGBA19 https://t.co/OovMoCOIYi","Twitter for iPhone",115,,,,TRUE,FALSE,2,0,,,"NCLGBA19",,"twitter.com/nclgba/status/…","https://t.co/OovMoCOIYi","https://twitter.com/nclgba/status/1149319612925906947",,,,,,,,,,,"en","x1149319612925906947","#NCLGBA19 https://t.co/obmRyG95kR",2019-07-11 14:08:43,"Twitter for iPhone",2,0,"x89114709","nclgba","NC Local Govt Budget",401,168,1683,"North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Fountainworks/status/1149425694767767552","Fountainworks","North Carolina","Facilitation * Management Consulting","http://t.co/ZDxukOjsEx",FALSE,67,60,2,84,87,2013-03-19 16:00:26,FALSE,"http://t.co/ZDxukOjsEx","http://www.fountainworks.com/",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000605383165/7c08b4d3339fac4e71d76d6a34d1893e_normal.jpeg"
"x387798015","x1149008113678376960",2019-07-10 17:30:56,"CallunaAilish","Long on writing @fema’s new strategic plan: Ask three questions: Where are we? Where do we need to be? How do we get there? #NCLGBA19 https://t.co/TfW1YJF1Ui","Twitter for iPhone",133,,,,FALSE,FALSE,1,1,,,"NCLGBA19",,,,,"http://pbs.twimg.com/media/D_IYyZIXkAAfvAT.jpg","https://t.co/TfW1YJF1Ui","https://twitter.com/CallunaAilish/status/1149008113678376960/photo/1","photo","http://pbs.twimg.com/media/D_IYyZIXkAAfvAT.jpg","https://t.co/TfW1YJF1Ui","https://twitter.com/CallunaAilish/status/1149008113678376960/photo/1",,"x16669075","fema","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CallunaAilish/status/1149008113678376960","Heather Curry","Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",,FALSE,279,497,13,3362,8383,2011-10-09 17:53:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/387798015/1532136931","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1036797299790438401/_LRf4ax9_normal.jpg"
"x387798015","x1149380462827180032",2019-07-11 18:10:31,"CallunaAilish","Take aways from table discussions about what makes meaningful recognition: Coming from an unexpected source; Tailored to the individual; Genuine; Specific #NCLGBA19","Twitter for iPhone",164,,,,FALSE,FALSE,3,0,,,"NCLGBA19",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CallunaAilish/status/1149380462827180032","Heather Curry","Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",,FALSE,279,497,13,3362,8383,2011-10-09 17:53:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/387798015/1532136931","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1036797299790438401/_LRf4ax9_normal.jpg"
"x387798015","x1149336653678485505",2019-07-11 15:16:26,"CallunaAilish","Digging in to Revenues 101 with Chris Nida @NCLeague and Whitney Alfonso @uncsog @UNCMPA for our next general session. #NCLGBA19 https://t.co/1MA5O9bsec","Twitter for iPhone",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,,,"x89114709 x219353769 x111658760 x426017045","nclgba NCLeague uncsog UNCMPA","en",,,,,,,,,,,,,,,,"x1149335226335682560","Digging in to Revenues 101 with Chris Nida @NCLeague and Whitney Alfonso @uncsog @UNCMPA for our next general session. #NCLGBA19 https://t.co/1MA5O9bsec",2019-07-11 15:10:46,"Twitter for iPhone",10,2,"x89114709","nclgba","NC Local Govt Budget",401,168,1683,"North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CallunaAilish/status/1149336653678485505","Heather Curry","Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",,FALSE,279,497,13,3362,8383,2011-10-09 17:53:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/387798015/1532136931","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1036797299790438401/_LRf4ax9_normal.jpg"
"x387798015","x1149418135176589312",2019-07-11 20:40:13,"CallunaAilish","Our final #NCLGBA19 sponsor recognition goes out to legislative committee sponsors VC3 Information Technology and @Public_Input, and non-registration sponsors @Edifice_inc and @UNCWMPA. Thank you so much for your support! https://t.co/Tl2mVoqAfM","Twitter for iPhone",140,,,,FALSE,TRUE,0,2,,,"NCLGBA19",,,,,,,,,,,,,"x89114709 x852172373621170176","nclgba Public_Input","en",,,,,,,,,,,,,,,,"x1149414942992490496","Our final #NCLGBA19 sponsor recognition goes out to legislative committee sponsors VC3 Information Technology and @Public_Input, and non-registration sponsors @Edifice_inc and @UNCWMPA. Thank you so much for your support! https://t.co/Tl2mVoqAfM",2019-07-11 20:27:32,"Twitter for iPhone",4,2,"x89114709","nclgba","NC Local Govt Budget",401,168,1683,"North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CallunaAilish/status/1149418135176589312","Heather Curry","Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",,FALSE,279,497,13,3362,8383,2011-10-09 17:53:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/387798015/1532136931","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1036797299790438401/_LRf4ax9_normal.jpg"
"x387798015","x1149417379748831233",2019-07-11 20:37:13,"CallunaAilish","Our last two sponsors exhibiting at #NCLGBA19 are legislative committee sponsors @lgfcu and @WithersRavenel. Thank you for being here and supporting our program! https://t.co/FOMkanXvrC","Twitter for iPhone",140,,,,FALSE,TRUE,0,2,,,"NCLGBA19",,,,,,,,,,,,,"x89114709 x54957010 x587495810","nclgba LGFCU WithersRavenel","en",,,,,,,,,,,,,,,,"x1149407829176061952","Our last two sponsors exhibiting at #NCLGBA19 are legislative committee sponsors @lgfcu and @WithersRavenel. Thank you for being here and supporting our program! https://t.co/FOMkanXvrC",2019-07-11 19:59:16,"Twitter for iPhone",11,2,"x89114709","nclgba","NC Local Govt Budget",401,168,1683,"North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CallunaAilish/status/1149417379748831233","Heather Curry","Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",,FALSE,279,497,13,3362,8383,2011-10-09 17:53:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/387798015/1532136931","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1036797299790438401/_LRf4ax9_normal.jpg"
"x387798015","x1149327057656209408",2019-07-11 14:38:18,"CallunaAilish","On how to overcome elected resistance to the importance of culture change/strategic planning: focus on incremental change and promoting small wins, start with things they care about, have them talk to other elected officials that have seen successful culture change. #NCLGBA19","Twitter for iPhone",276,,,,FALSE,FALSE,7,0,,,"NCLGBA19",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CallunaAilish/status/1149327057656209408","Heather Curry","Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",,FALSE,279,497,13,3362,8383,2011-10-09 17:53:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/387798015/1532136931","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1036797299790438401/_LRf4ax9_normal.jpg"
"x387798015","x1149409215242493952",2019-07-11 20:04:46,"CallunaAilish","Panel of budget directors answer “What do you look for in an analyst?”
⏹Passion for public service
⏹Ability to ask good questions
⏹Comfortable with uncertainty
⏹Confidence in your opinions, tenacity
⏹Well-rounded and able to handle a variety of situations
#NCLGBA19","Twitter for iPhone",265,,,,FALSE,FALSE,10,1,,,"NCLGBA19",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CallunaAilish/status/1149409215242493952","Heather Curry","Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",,FALSE,279,497,13,3362,8383,2011-10-09 17:53:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/387798015/1532136931","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1036797299790438401/_LRf4ax9_normal.jpg"
"x387798015","x1149055570311356419",2019-07-10 20:39:31,"CallunaAilish","Randy Harrington: While technical skills may get you your first few jobs, relationships and soft skills will become increasingly important as you advance in your career. #nclgba19","Twitter for iPhone",179,"x1149054967107522561","x387798015","CallunaAilish",FALSE,FALSE,5,1,,,"nclgba19",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CallunaAilish/status/1149055570311356419","Heather Curry","Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",,FALSE,279,497,13,3362,8383,2011-10-09 17:53:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/387798015/1532136931","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1036797299790438401/_LRf4ax9_normal.jpg"
"x387798015","x1149387092860051456",2019-07-11 18:36:52,"CallunaAilish","Be a filler, not a dipper. #NCLGBA19 Great message today from @MorseSOG. https://t.co/uhfLrP5fBs","Twitter for iPhone",111,,,,FALSE,TRUE,0,1,,,"NCLGBA19",,,,,"http://pbs.twimg.com/media/D_NxC6wWwAIzeEn.jpg","https://t.co/uhfLrP5fBs","https://twitter.com/rickrollo/status/1149386642962178048/photo/1","photo","http://pbs.twimg.com/media/D_NxC6wWwAIzeEn.jpg","https://t.co/uhfLrP5fBs","https://twitter.com/rickrollo/status/1149386642962178048/photo/1",,"x1214090737 x1244691036","rickrollo MorseSOG","en",,,,,,,,,,,,,,,,"x1149386642962178048","Be a filler, not a dipper. #NCLGBA19 Great message today from @MorseSOG. https://t.co/uhfLrP5fBs",2019-07-11 18:35:04,"Twitter for Android",5,1,"x1214090737","rickrollo","Ricky Ruvio",236,502,6255,"","Trying to make your day better with tweets about local gov, sports, & personal observations. Tar Heel. @UNC & @UNCMPA alumnus. 2 Corinthians 4:16 gives me hope.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CallunaAilish/status/1149387092860051456","Heather Curry","Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",,FALSE,279,497,13,3362,8383,2011-10-09 17:53:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/387798015/1532136931","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1036797299790438401/_LRf4ax9_normal.jpg"
"x387798015","x1149033038216650752",2019-07-10 19:09:58,"CallunaAilish","Concurrent sessions kicking off! First up continues the EM theme, but from a financial perspective. #NCLGBA19 https://t.co/2HePRnLtfE","Twitter for iPhone",140,,,,FALSE,TRUE,0,1,,,"NCLGBA19",,,,,,,,,,,,,"x89114709","nclgba","en",,,,,,,,,,,,,,,,"x1149030288011530244","Concurrent sessions kicking off! First up continues the EM theme, but from a financial perspective. #NCLGBA19 https://t.co/2HePRnLtfE",2019-07-10 18:59:03,"Twitter for iPhone",2,1,"x89114709","nclgba","NC Local Govt Budget",401,168,1683,"North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CallunaAilish/status/1149033038216650752","Heather Curry","Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",,FALSE,279,497,13,3362,8383,2011-10-09 17:53:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/387798015/1532136931","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1036797299790438401/_LRf4ax9_normal.jpg"
"x387798015","x1149335640493953027",2019-07-11 15:12:24,"CallunaAilish","Time to recognize more of our sponsors! A huge THANK YOU to two of our governor’s commission level sponsors @AJGPI and @iGovernment. We’re excited for your support and to have you all attending #NCLGBA19 https://t.co/EaqJIJ2xhd","Twitter for iPhone",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,,,"x89114709 x2282356016","nclgba AJGPI","en",,,,,,,,,,,,,,,,"x1149332954302337024","Time to recognize more of our sponsors! A huge THANK YOU to two of our governor’s commission level sponsors @AJGPI and @iGovernment. We’re excited for your support and to have you all attending #NCLGBA19 https://t.co/EaqJIJ2xhd",2019-07-11 15:01:44,"Twitter for iPhone",8,2,"x89114709","nclgba","NC Local Govt Budget",401,168,1683,"North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CallunaAilish/status/1149335640493953027","Heather Curry","Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",,FALSE,279,497,13,3362,8383,2011-10-09 17:53:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/387798015/1532136931","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1036797299790438401/_LRf4ax9_normal.jpg"
"x387798015","x1149007209340243968",2019-07-10 17:27:20,"CallunaAilish","Long: We should take “emergency” out of EM. Should be “Financial Disaster Manager.” Recovery is the longest phase of a disaster. #NCLGBA19","Twitter for iPhone",138,,,,FALSE,FALSE,2,1,,,"NCLGBA19",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CallunaAilish/status/1149007209340243968","Heather Curry","Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",,FALSE,279,497,13,3362,8383,2011-10-09 17:53:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/387798015/1532136931","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1036797299790438401/_LRf4ax9_normal.jpg"
"x387798015","x1149033007174623232",2019-07-10 19:09:51,"CallunaAilish","Our third concurrent session is on building connections outside of work, within your community presented by Ken Hunter from @cityofrockymtnc #NCLGBA19 https://t.co/8ZLncp0Kug","Twitter for iPhone",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,,,"x89114709","nclgba","en",,,,,,,,,,,,,,,,"x1149031782890844165","Our third concurrent session is on building connections outside of work, within your community presented by Ken Hunter from @cityofrockymtnc #NCLGBA19 https://t.co/8ZLncp0Kug",2019-07-10 19:04:59,"Twitter for iPhone",4,2,"x89114709","nclgba","NC Local Govt Budget",401,168,1683,"North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CallunaAilish/status/1149033007174623232","Heather Curry","Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",,FALSE,279,497,13,3362,8383,2011-10-09 17:53:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/387798015/1532136931","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1036797299790438401/_LRf4ax9_normal.jpg"
"x387798015","x1149054378726383616",2019-07-10 20:34:46,"CallunaAilish","What words of wisdom would Past Presidents offer today’s early career folks and first time attendees? Maia Setzer - Shake up your career. If you’ve only worked for a city, go to a county. If you’ve only been in budget, work in a service department. #nclgba19","Twitter for iPhone",258,,,,FALSE,FALSE,3,1,,,"nclgba19",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CallunaAilish/status/1149054378726383616","Heather Curry","Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",,FALSE,279,497,13,3362,8383,2011-10-09 17:53:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/387798015/1532136931","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1036797299790438401/_LRf4ax9_normal.jpg"
